employee_id,department,job_level,experience_years,on_time_delivery_rate,bug_count,training_hours,avg_login_hours,peer_score,manager_score,target_perf_band
EMP_03980,Sales,Mid,4.4,0.8,2,12,7.8,3.2,2.9,Medium
EMP_03981,Customer Support,Senior,2.7,0.48,2,25,7.4,3.7,2.9,Medium
EMP_03982,Customer Support,Mid,16.9,0.68,0,23,6.3,4.2,3.2,Medium
EMP_03983,Engineering,Mid,5.5,0.79,11,18,8.4,2.8,3.3,Medium
EMP_03984,Engineering,Mid,6.1,0.67,11,10,9.8,3.9,3.2,Low
EMP_03985,Customer Support,Junior,19.2,0.52,0,12,8.2,3.4,3.3,Low
EMP_03986,Customer Support,Mid,7.9,0.94,1,16,7.1,3.7,3.2,Medium
EMP_03987,Engineering,Mid,0.7,0.53,12,19,8.4,3.9,2.3,Low
EMP_03988,Sales,Lead,6.0,0.6,1,10,10.4,2.7,3.9,Medium
EMP_03989,Engineering,Senior,2.8,0.67,12,12,7.9,3.1,3.2,Low
EMP_03990,Customer Support,Mid,2.5,0.72,2,24,6.3,3.9,3.4,High
EMP_03991,Engineering,Junior,2.0,0.91,12,19,8.5,3.4,2.5,Medium
EMP_03992,Engineering,Junior,12.1,0.47,10,14,9.1,4.1,2.3,Low
EMP_03993,Marketing,Mid,4.2,0.77,2,13,9.5,3.3,3.4,Medium
EMP_03994,Engineering,Mid,7.5,0.79,11,15,9.2,4.3,4.7,Medium
EMP_03995,Sales,Junior,17.3,0.75,0,17,8.4,1.9,4.7,High
EMP_03996,Sales,Mid,8.8,0.81,1,9,6.9,3.8,2.8,Low
EMP_03997,Engineering,Junior,18.4,0.92,9,16,6.7,2.5,2.9,Medium
EMP_03998,Engineering,Lead,10.2,0.49,10,14,7.7,4.4,3.6,Low
EMP_03999,Sales,Junior,8.3,0.95,1,10,9.1,3.4,1.4,Low
EMP_04000,Engineering,Lead,15.1,0.52,9,16,7.2,3.2,3.0,Low
EMP_04001,Sales,Lead,1.9,0.45,2,10,7.5,2.8,3.7,Medium
EMP_04002,Customer Support,Mid,2.2,0.58,2,15,6.9,4.0,3.3,Medium
EMP_04003,Marketing,Senior,13.2,1.0,0,19,10.5,4.0,2.0,Medium
EMP_04004,Engineering,Mid,10.0,0.65,10,15,7.9,3.3,2.0,Low
EMP_04005,Engineering,Mid,15.9,0.75,9,11,9.2,4.0,2.4,Medium
EMP_04006,Engineering,Mid,18.4,1.0,9,16,10.6,3.7,3.4,High
EMP_04007,Engineering,Mid,8.1,0.64,11,10,6.8,3.6,2.8,Low
EMP_04008,Sales,Mid,12.1,0.54,0,17,9.3,4.1,4.7,High
EMP_04009,Marketing,Mid,10.3,0.64,0,15,8.1,4.9,2.4,Low
EMP_04010,Engineering,Mid,19.6,1.0,9,7,10.3,3.7,4.5,High
EMP_04011,Engineering,Junior,16.7,0.78,9,14,7.0,3.7,2.5,Medium
EMP_04012,Engineering,Mid,18.3,1.0,9,6,8.5,4.2,5.0,High
EMP_04013,Marketing,Junior,5.5,0.77,1,10,9.2,2.7,4.0,Medium
EMP_04014,Engineering,Junior,15.6,0.66,9,13,7.2,3.4,1.7,Low
EMP_04015,Sales,Junior,5.7,0.66,1,14,7.9,3.2,4.5,High
EMP_04016,Engineering,Junior,4.6,0.52,12,16,8.0,3.7,3.1,Low
EMP_04017,Customer Support,Junior,18.9,0.69,0,20,9.8,3.7,4.2,High
EMP_04018,Customer Support,Senior,0.9,1.0,2,18,11.5,4.9,3.5,High
EMP_04019,Engineering,Junior,19.3,0.95,9,19,10.6,4.7,3.2,High
EMP_04020,Engineering,Mid,3.4,0.76,12,12,10.4,2.3,3.3,Low
EMP_04021,Sales,Junior,16.5,0.67,0,17,1.9,3.8,2.6,Low
EMP_04022,Engineering,Senior,5.9,0.89,11,9,8.4,4.1,3.1,Medium
EMP_04023,Marketing,Mid,7.3,0.84,1,21,8.3,3.6,2.5,Medium
EMP_04024,Customer Support,Mid,4.7,0.93,2,13,9.4,3.1,3.1,Medium
EMP_04025,Marketing,Mid,11.9,0.99,0,13,6.0,4.6,3.7,High
EMP_04026,Customer Support,Mid,7.3,0.45,1,13,9.3,3.8,4.3,Medium
EMP_04027,Engineering,Mid,13.3,0.57,10,14,5.1,2.7,4.7,Medium
EMP_04028,Engineering,Junior,0.8,0.46,12,11,9.7,4.3,3.5,Medium
EMP_04029,Marketing,Lead,1.8,0.48,2,12,5.7,3.9,2.6,Low
EMP_04030,Engineering,Mid,2.4,0.67,12,13,10.0,3.0,3.5,Medium
EMP_04031,Marketing,Mid,8.7,0.6,1,12,10.0,2.9,3.4,Medium
EMP_04032,Engineering,Senior,16.4,1.0,9,17,7.7,2.9,4.6,High
EMP_04033,Engineering,Mid,17.8,1.0,9,20,8.9,4.4,4.2,High
EMP_04034,HR,Senior,5.3,0.65,1,10,8.2,4.0,3.7,Medium
EMP_04035,Engineering,Mid,11.7,1.0,10,13,6.0,4.3,4.7,High
EMP_04036,HR,Senior,15.5,0.98,0,22,9.0,3.7,3.1,High
EMP_04037,HR,Junior,6.1,0.59,1,11,10.0,3.0,4.0,Medium
EMP_04038,Marketing,Senior,8.5,0.38,1,17,7.7,2.9,3.1,Low
EMP_04039,Marketing,Senior,10.7,0.67,0,10,9.2,4.4,3.1,Low
EMP_04040,Sales,Junior,3.1,0.53,2,18,6.9,3.9,1.8,Low
EMP_04041,Customer Support,Junior,1.0,0.64,2,14,9.6,3.3,3.6,Medium
EMP_04042,Engineering,Mid,3.5,0.65,12,7,8.2,3.5,3.6,Medium
EMP_04043,Sales,Lead,12.7,0.74,0,13,8.2,4.3,3.4,Medium
EMP_04044,Sales,Junior,1.9,0.7,2,14,8.9,4.0,3.9,Medium
EMP_04045,Sales,Mid,4.2,0.46,2,14,10.5,3.4,4.3,Medium
EMP_04046,Sales,Junior,7.1,0.73,1,24,9.0,3.5,3.5,Medium
EMP_04047,Engineering,Mid,2.0,0.55,12,20,6.6,3.0,4.0,Medium
EMP_04048,Sales,Mid,4.2,0.67,2,25,7.1,3.5,3.8,Medium
EMP_04049,Customer Support,Lead,18.3,0.93,0,24,8.1,3.3,4.4,High
EMP_04050,Engineering,Mid,0.9,0.43,12,17,8.9,3.5,3.9,Low
EMP_04051,Customer Support,Senior,13.2,0.69,0,12,6.5,3.1,5.0,Medium
EMP_04052,Marketing,Mid,8.0,0.66,1,13,8.7,2.4,3.7,Medium
EMP_04053,Customer Support,Junior,13.6,0.66,0,14,9.5,4.3,2.8,Medium
EMP_04054,Sales,Mid,12.0,0.85,0,17,7.4,4.0,4.5,High
EMP_04055,Marketing,Mid,4.9,0.54,2,20,11.2,3.3,4.0,Medium
EMP_04056,Engineering,Lead,17.0,0.69,9,14,7.1,3.2,3.9,Medium
EMP_04057,Customer Support,Senior,10.1,0.59,0,17,8.5,2.4,2.3,Low
EMP_04058,Engineering,Junior,16.5,0.93,9,15,5.1,4.4,4.7,High
EMP_04059,Customer Support,Junior,8.4,0.61,1,20,7.7,4.5,4.3,High
EMP_04060,HR,Junior,19.7,0.87,0,19,8.0,3.4,3.8,High
EMP_04061,Engineering,Lead,15.5,1.0,9,9,7.6,3.8,1.2,Medium
EMP_04062,Engineering,Senior,19.3,0.78,9,9,7.1,2.7,3.2,Medium
EMP_04063,Marketing,Senior,10.5,0.87,0,14,7.4,3.6,5.0,High
EMP_04064,Engineering,Mid,9.7,0.95,11,13,9.2,2.9,3.9,High
EMP_04065,Customer Support,Mid,15.2,0.91,0,21,5.3,3.0,2.5,Medium
EMP_04066,Engineering,Mid,17.7,0.77,9,18,5.4,3.3,3.1,Medium
EMP_04067,Engineering,Junior,19.3,0.89,9,14,7.5,3.2,3.2,Medium
EMP_04068,HR,Mid,6.8,0.47,1,13,8.0,3.4,4.4,Medium
EMP_04069,Marketing,Junior,16.1,0.64,0,9,7.0,4.3,2.3,Medium
EMP_04070,Customer Support,Junior,4.6,0.56,2,19,8.3,1.8,4.3,Low
EMP_04071,Engineering,Senior,11.1,1.0,10,18,9.1,3.1,4.1,High
EMP_04072,Marketing,Senior,4.0,0.52,2,20,9.7,4.0,5.0,High
EMP_04073,Sales,Mid,7.3,0.55,1,11,10.2,3.7,3.9,Medium
EMP_04074,Sales,Mid,18.7,0.63,0,16,6.2,2.9,2.5,Medium
EMP_04075,Marketing,Mid,3.3,0.72,2,14,7.0,5.0,3.5,Medium
EMP_04076,Sales,Senior,12.8,0.75,0,18,6.9,5.0,2.7,High
EMP_04077,Sales,Senior,12.1,0.88,0,11,9.7,3.5,3.8,High
EMP_04078,Engineering,Senior,2.9,0.73,12,22,7.3,2.7,4.9,Medium
EMP_04079,Marketing,Senior,6.9,0.46,1,20,8.7,3.3,2.8,Low
EMP_04080,Engineering,Junior,11.5,0.59,10,26,6.1,2.6,4.2,Low
EMP_04081,Marketing,Mid,4.1,0.85,2,13,7.2,3.8,3.0,High
EMP_04082,Engineering,Mid,16.1,0.73,9,19,6.9,4.0,2.3,Low
EMP_04083,Sales,Mid,19.5,0.97,0,11,9.2,4.3,4.8,High
EMP_04084,Marketing,Senior,4.7,0.62,2,14,6.3,3.8,3.7,Medium
EMP_04085,Engineering,Mid,4.1,0.5,12,23,10.9,3.7,3.9,Medium
EMP_04086,Engineering,Junior,9.4,0.65,11,21,8.5,2.7,4.2,Medium
EMP_04087,Engineering,Mid,15.1,0.61,9,10,7.1,2.5,2.1,Low
EMP_04088,Sales,Lead,6.0,0.58,1,11,8.7,1.9,3.3,Low
EMP_04089,Customer Support,Junior,0.9,0.64,2,17,7.0,3.6,2.2,Low
EMP_04090,Engineering,Mid,11.1,0.79,10,11,6.6,4.2,3.1,High
EMP_04091,Marketing,Mid,19.2,0.55,0,15,9.2,4.4,4.4,High
EMP_04092,Engineering,Junior,8.1,0.68,11,12,10.3,4.2,3.9,Medium
EMP_04093,Sales,Mid,8.7,0.6,1,11,8.8,3.2,3.0,Medium
EMP_04094,Customer Support,Senior,19.4,0.7,0,24,6.4,5.0,3.5,High
EMP_04095,Engineering,Mid,14.0,0.76,10,10,7.0,2.7,3.4,Medium
EMP_04096,Sales,Senior,14.5,0.66,0,15,10.5,2.7,3.7,Medium
EMP_04097,Engineering,Junior,11.5,0.92,10,11,9.4,4.1,3.0,High
EMP_04098,Engineering,Junior,19.5,0.97,9,15,6.5,4.6,3.4,High
EMP_04099,Engineering,Lead,13.9,0.92,10,20,7.1,4.9,3.6,High
EMP_04100,Engineering,Mid,18.0,0.71,9,14,8.5,4.3,3.8,Medium
EMP_04101,Sales,Mid,14.1,0.6,0,13,8.0,4.1,3.7,Medium
EMP_04102,Sales,Senior,14.8,0.76,0,16,11.3,4.2,2.2,Medium
EMP_04103,Sales,Mid,6.2,0.64,1,21,7.1,3.3,2.5,Low
EMP_04104,Engineering,Senior,6.4,0.57,11,16,9.1,2.9,4.0,Low
EMP_04105,Engineering,Junior,15.8,0.58,9,18,8.6,3.7,3.3,Low
EMP_04106,Marketing,Junior,6.3,0.66,1,11,5.7,2.1,3.1,Low
EMP_04107,HR,Junior,11.5,0.65,0,11,4.6,3.3,3.3,Medium
EMP_04108,Engineering,Senior,5.4,0.76,11,11,7.6,3.1,3.3,Medium
EMP_04109,Customer Support,Junior,16.4,0.86,0,19,8.8,4.0,2.1,Low
EMP_04110,Sales,Senior,2.7,0.79,2,15,10.6,3.7,4.9,High
EMP_04111,Sales,Lead,16.7,0.58,0,13,7.0,4.7,3.4,Medium
EMP_04112,Sales,Mid,12.3,0.78,0,17,8.9,4.2,3.5,High
EMP_04113,Engineering,Mid,4.1,0.53,12,12,7.8,3.0,3.6,Medium
EMP_04114,Engineering,Mid,11.1,0.53,10,17,10.8,4.0,4.3,Medium
EMP_04115,Sales,Mid,6.0,0.6,1,19,8.1,2.1,4.0,Medium
EMP_04116,Engineering,Mid,6.8,0.83,11,20,7.5,4.1,3.4,High
EMP_04117,Customer Support,Mid,7.4,0.62,1,13,8.5,2.9,2.8,Low
EMP_04118,Sales,Lead,1.7,0.85,2,11,8.5,3.0,4.5,Medium
EMP_04119,Engineering,Lead,19.7,0.88,9,10,10.3,4.6,3.5,High
EMP_04120,Marketing,Senior,1.1,0.55,2,17,8.2,3.8,4.0,High
EMP_04121,Engineering,Senior,13.4,0.91,10,26,8.8,3.3,2.6,Medium
EMP_04122,Sales,Mid,7.7,0.74,1,9,5.7,4.3,4.0,Medium
EMP_04123,Marketing,Mid,13.1,0.59,0,22,6.5,4.7,2.4,Medium
EMP_04124,Customer Support,Senior,7.4,0.95,1,22,7.6,2.7,3.2,High
EMP_04125,Marketing,Mid,13.6,0.77,0,9,8.4,2.9,3.6,Medium
EMP_04126,Marketing,Lead,14.7,0.75,0,13,7.1,4.1,4.9,High
EMP_04127,Marketing,Mid,14.0,0.61,0,15,8.6,3.7,4.0,High
EMP_04128,Customer Support,Mid,2.7,0.8,2,15,7.4,2.0,4.6,Medium
EMP_04129,Engineering,Senior,13.3,0.81,10,19,10.7,4.9,3.9,High
EMP_04130,Engineering,Lead,6.0,0.75,11,13,7.9,3.1,2.6,Medium
EMP_04131,Engineering,Junior,1.1,0.53,12,21,8.8,2.7,2.6,Low
EMP_04132,Engineering,Senior,8.6,0.81,11,9,7.9,3.5,4.1,Low
EMP_04133,Marketing,Mid,9.0,0.83,1,15,8.1,4.2,2.7,Medium
EMP_04134,Sales,Junior,9.6,0.6,1,17,9.0,4.4,2.3,Low
EMP_04135,Sales,Senior,14.2,0.53,0,13,8.4,3.5,2.7,Medium
EMP_04136,Engineering,Mid,6.5,0.75,11,15,7.4,5.0,3.7,Medium
EMP_04137,Marketing,Mid,6.6,0.43,1,16,8.7,5.0,2.9,Medium
EMP_04138,Engineering,Mid,1.7,0.64,12,16,8.0,3.9,4.5,Medium
EMP_04139,Marketing,Mid,13.9,0.67,0,10,9.1,3.5,3.8,Medium
EMP_04140,Sales,Mid,11.6,0.9,0,21,9.9,3.2,3.7,High
EMP_04141,Engineering,Mid,7.3,0.61,11,11,9.7,3.4,3.8,Medium
EMP_04142,Engineering,Junior,14.3,0.91,10,22,6.6,4.7,4.0,High
EMP_04143,Engineering,Lead,11.0,0.63,10,14,3.7,3.8,4.0,Medium
EMP_04144,Customer Support,Mid,9.7,0.85,1,20,11.6,4.2,2.8,High
EMP_04145,Customer Support,Senior,10.5,1.0,0,11,9.0,4.1,4.5,High
EMP_04146,Sales,Mid,12.9,0.57,0,14,8.8,4.0,4.0,Medium
EMP_04147,Engineering,Mid,13.4,0.78,10,24,7.1,4.4,3.2,Medium
EMP_04148,Sales,Mid,6.1,1.0,1,14,5.1,4.2,4.1,High
EMP_04149,Marketing,Mid,3.2,0.64,2,17,5.2,3.9,2.4,Medium
EMP_04150,Marketing,Mid,3.6,0.65,2,15,7.7,5.0,4.2,High
EMP_04151,Engineering,Mid,13.0,0.85,10,23,8.4,2.4,3.7,Medium
EMP_04152,Engineering,Mid,17.5,0.78,9,9,10.7,3.7,1.8,Low
EMP_04153,Marketing,Junior,8.5,0.43,1,18,8.6,3.1,5.0,High
EMP_04154,Engineering,Mid,3.8,0.81,12,20,9.2,4.2,2.5,Medium
EMP_04155,Engineering,Junior,15.3,0.45,9,18,7.4,2.2,4.0,Medium
EMP_04156,Engineering,Junior,16.7,0.7,9,16,7.5,3.7,4.6,Medium
EMP_04157,Sales,Lead,17.7,0.96,0,9,6.0,3.9,1.4,Medium
EMP_04158,Customer Support,Mid,12.3,0.67,0,13,6.4,4.5,3.7,High
EMP_04159,HR,Mid,17.3,0.67,0,16,6.3,3.2,4.2,High
EMP_04160,Sales,Mid,0.8,0.74,2,10,7.7,5.0,4.4,High
EMP_04161,Sales,Lead,2.6,0.5,2,19,5.7,3.0,4.5,Medium
EMP_04162,Engineering,Mid,2.3,0.44,12,14,7.0,2.6,4.2,Low
EMP_04163,Sales,Senior,14.4,0.79,0,20,8.1,4.0,3.2,Medium
EMP_04164,Engineering,Mid,1.9,0.59,12,19,4.6,3.4,3.9,Medium
EMP_04165,Sales,Lead,10.2,0.52,0,15,10.4,5.0,5.0,High
EMP_04166,Engineering,Senior,9.7,0.79,11,15,10.9,2.2,4.5,Medium
EMP_04167,Engineering,Senior,6.6,0.74,11,14,9.7,3.5,3.0,Medium
EMP_04168,Engineering,Junior,17.5,0.72,9,9,8.8,4.2,4.4,High
EMP_04169,Engineering,Junior,3.8,0.59,12,15,8.7,3.0,4.6,Low
EMP_04170,Engineering,Junior,7.4,0.74,11,10,9.0,2.4,2.8,Low
EMP_04171,Engineering,Junior,15.6,0.93,9,9,8.3,4.7,3.5,High
EMP_04172,HR,Senior,1.1,0.57,2,17,8.5,2.8,3.3,Low
EMP_04173,Sales,Junior,13.6,0.83,0,19,5.7,4.3,4.2,High
EMP_04174,Sales,Junior,16.4,0.85,0,13,8.4,2.8,3.2,Medium
EMP_04175,Customer Support,Junior,18.7,0.92,0,16,8.9,3.2,3.0,High
EMP_04176,HR,Junior,17.6,0.78,0,13,8.7,4.1,4.4,High
EMP_04177,Sales,Junior,6.7,0.53,1,16,9.9,3.8,2.5,Medium
EMP_04178,Customer Support,Senior,11.9,0.65,0,18,10.4,2.8,3.6,Low
EMP_04179,Engineering,Mid,2.0,0.67,12,12,7.4,3.9,2.9,Medium
EMP_04180,Engineering,Junior,5.5,0.93,11,14,6.5,1.8,4.4,Medium
EMP_04181,Sales,Mid,2.3,0.55,2,21,10.1,2.5,3.0,Low
EMP_04182,Marketing,Mid,6.6,0.79,1,12,9.2,4.9,3.5,High
EMP_04183,Marketing,Junior,17.6,0.73,0,16,7.3,3.4,1.6,Low
EMP_04184,Engineering,Mid,7.3,0.69,11,13,7.9,4.1,3.5,Medium
EMP_04185,Engineering,Senior,11.5,0.94,10,13,7.7,4.1,3.4,High
EMP_04186,Sales,Senior,9.0,0.8,1,18,8.6,3.2,3.6,Medium
EMP_04187,Engineering,Senior,9.4,0.51,11,18,10.4,3.6,4.5,Medium
EMP_04188,Sales,Junior,19.4,0.71,0,12,6.9,2.6,4.0,Medium
EMP_04189,Marketing,Lead,6.3,0.85,1,24,8.6,3.6,3.8,High
EMP_04190,Marketing,Senior,12.7,0.75,0,14,8.6,3.1,2.9,Medium
EMP_04191,Marketing,Lead,8.7,0.51,1,12,5.2,5.0,5.0,High
EMP_04192,Customer Support,Junior,1.7,0.49,2,17,12.0,2.9,2.0,Low
EMP_04193,Sales,Lead,10.0,0.81,0,10,8.5,3.9,2.5,Medium
EMP_04194,Marketing,Senior,16.4,0.91,0,14,9.9,3.3,2.9,Medium
EMP_04195,Sales,Senior,2.4,0.63,2,14,5.8,4.2,3.7,Medium
EMP_04196,Engineering,Junior,1.9,0.99,12,15,11.1,2.4,3.5,Medium
EMP_04197,Engineering,Senior,3.5,0.76,12,14,7.7,3.4,2.9,Medium
EMP_04198,Engineering,Lead,15.4,0.72,9,12,4.7,4.0,3.6,Medium
EMP_04199,Sales,Mid,14.6,0.62,0,11,6.1,3.7,4.4,High
EMP_04200,Sales,Mid,11.5,0.57,0,16,6.4,3.9,3.5,Medium
EMP_04201,Customer Support,Lead,9.6,0.75,1,14,7.0,2.8,2.5,Low
EMP_04202,Engineering,Mid,17.8,0.7,9,11,6.3,3.2,3.4,Medium
EMP_04203,Engineering,Mid,15.5,1.0,9,15,9.4,3.5,2.8,Medium
EMP_04204,HR,Mid,16.3,0.98,0,17,8.5,4.1,2.4,Medium
EMP_04205,Engineering,Lead,16.4,0.86,9,12,9.0,4.6,3.5,High
EMP_04206,Sales,Junior,13.0,0.55,0,24,8.8,2.0,2.8,Low
EMP_04207,Sales,Mid,9.4,0.59,1,15,7.8,3.2,3.2,Medium
EMP_04208,Sales,Mid,17.4,0.96,0,21,5.9,3.0,3.8,Medium
EMP_04209,Engineering,Senior,18.6,0.7,9,16,5.9,2.9,3.8,Medium
EMP_04210,Engineering,Mid,1.0,0.78,12,14,6.0,3.7,4.5,Medium
EMP_04211,Engineering,Lead,1.5,0.69,12,13,6.6,3.5,2.1,Low
EMP_04212,Sales,Lead,19.2,0.8,0,14,10.7,2.6,3.3,Low
EMP_04213,Sales,Junior,5.9,0.55,1,21,6.0,2.6,4.3,Medium
EMP_04214,Engineering,Mid,17.5,0.76,9,17,10.4,3.9,2.2,Low
EMP_04215,Sales,Junior,8.1,0.71,1,15,6.6,2.6,3.4,Medium
EMP_04216,Customer Support,Mid,2.8,0.78,2,10,6.2,2.9,3.7,Medium
EMP_04217,Engineering,Mid,2.1,0.49,12,10,8.8,4.2,2.6,Medium
EMP_04218,Sales,Lead,3.6,0.6,2,17,10.1,3.6,3.0,Medium
EMP_04219,Marketing,Senior,5.4,0.66,1,5,5.8,4.7,2.5,Medium
EMP_04220,Engineering,Junior,10.0,0.8,10,9,8.1,3.4,3.7,Low
EMP_04221,Engineering,Junior,14.2,0.61,10,12,10.0,5.0,1.5,Low
EMP_04222,Sales,Mid,19.7,0.6,0,17,9.6,3.4,2.9,Low
EMP_04223,Customer Support,Mid,9.1,0.79,1,19,5.9,4.5,2.9,Medium
EMP_04224,Customer Support,Junior,10.6,0.48,0,15,7.9,2.8,4.2,Medium
EMP_04225,Sales,Senior,10.7,0.9,0,13,5.8,3.0,2.3,Low
EMP_04226,Marketing,Lead,11.0,0.69,0,9,8.8,4.9,4.5,High
EMP_04227,Engineering,Mid,10.6,0.47,10,14,8.4,2.9,4.1,Low
EMP_04228,Sales,Senior,0.7,0.53,2,20,9.0,3.3,4.3,Medium
EMP_04229,Sales,Mid,0.5,0.66,2,9,6.8,3.0,3.2,Low
EMP_04230,Engineering,Senior,2.4,0.54,12,11,7.2,4.4,3.2,Low
EMP_04231,Marketing,Mid,2.5,0.63,2,14,9.7,2.5,2.9,Low
EMP_04232,Sales,Junior,14.2,0.85,0,13,9.7,4.5,4.0,High
EMP_04233,Engineering,Lead,4.5,0.61,12,9,10.7,3.7,3.2,Medium
EMP_04234,Customer Support,Mid,17.9,0.64,0,13,10.3,3.6,2.9,Medium
EMP_04235,Engineering,Senior,18.6,0.74,9,19,5.7,3.5,3.2,Low
EMP_04236,Engineering,Mid,19.5,1.0,9,18,10.0,4.5,3.8,High
EMP_04237,Engineering,Junior,18.8,1.0,9,17,8.1,3.3,2.5,Medium
EMP_04238,Marketing,Junior,5.8,0.36,1,25,9.3,2.9,2.7,Low
EMP_04239,Marketing,Mid,10.4,0.87,0,11,7.7,3.9,4.6,High
EMP_04240,Engineering,Mid,3.9,0.68,12,17,6.8,3.4,2.8,Low
EMP_04241,Marketing,Mid,16.2,0.9,0,16,7.8,5.0,4.7,High
EMP_04242,Engineering,Mid,17.8,0.7,9,15,8.3,4.2,3.1,Medium
EMP_04243,Marketing,Mid,17.1,0.51,0,18,8.6,3.8,2.4,Medium
EMP_04244,Sales,Senior,9.0,0.78,1,19,9.7,4.6,4.6,High
EMP_04245,Sales,Mid,15.3,0.61,0,13,6.6,2.3,4.9,High
EMP_04246,Customer Support,Lead,2.4,0.42,2,14,6.5,3.9,3.0,Low
EMP_04247,Engineering,Mid,1.3,0.42,12,15,5.8,3.6,4.4,Medium
EMP_04248,Engineering,Mid,15.2,0.84,9,18,7.9,3.3,3.6,Medium
EMP_04249,Sales,Junior,8.8,0.71,1,19,6.9,3.3,3.6,Medium
EMP_04250,HR,Mid,19.9,0.92,0,11,7.7,4.4,3.8,High
EMP_04251,Engineering,Junior,2.4,0.72,12,14,8.2,2.0,3.5,Low
EMP_04252,Engineering,Mid,17.2,0.71,9,22,5.5,3.9,3.6,Medium
EMP_04253,Engineering,Junior,9.9,0.69,11,16,7.4,2.4,3.5,Low
EMP_04254,Sales,Mid,16.6,0.69,0,9,8.7,3.3,3.0,Medium
EMP_04255,Engineering,Senior,16.4,0.73,9,16,8.3,3.5,2.9,Medium
EMP_04256,Marketing,Mid,18.4,0.64,0,14,7.6,4.8,2.6,High
EMP_04257,HR,Junior,6.3,0.72,1,14,8.1,3.1,2.0,Low
EMP_04258,Sales,Junior,19.0,0.95,0,11,7.8,3.5,3.4,High
EMP_04259,Engineering,Senior,3.5,0.51,12,11,6.7,2.5,2.8,Low
EMP_04260,Sales,Junior,2.1,0.81,2,9,6.5,3.9,2.2,Medium
EMP_04261,Engineering,Mid,8.9,0.71,11,18,12.2,2.4,2.8,Low
EMP_04262,Customer Support,Mid,16.7,0.8,0,14,9.1,2.1,3.1,Medium
EMP_04263,Sales,Mid,9.7,0.44,1,21,9.8,2.3,3.1,Low
EMP_04264,Engineering,Mid,16.7,0.5,9,17,9.1,3.3,4.6,Medium
EMP_04265,Marketing,Senior,14.7,0.77,0,12,10.3,3.3,3.0,Medium
EMP_04266,Sales,Junior,4.6,0.76,2,15,9.1,4.4,4.7,High
EMP_04267,Sales,Junior,19.0,0.69,0,12,5.0,4.7,2.9,Medium
EMP_04268,Engineering,Junior,1.7,0.87,12,12,6.9,4.7,3.9,Medium
EMP_04269,Customer Support,Junior,18.0,0.89,0,13,8.6,4.4,2.7,High
EMP_04270,Customer Support,Junior,6.4,0.53,1,9,8.5,5.0,4.9,High
EMP_04271,Sales,Mid,10.3,0.71,0,11,8.4,3.9,4.5,High
EMP_04272,HR,Mid,8.7,1.0,1,11,6.5,3.9,4.1,High
EMP_04273,Engineering,Mid,3.9,0.45,12,18,7.4,5.0,5.0,High
EMP_04274,Sales,Mid,7.5,0.75,1,15,8.6,2.6,4.2,High
EMP_04275,Sales,Senior,4.3,0.59,2,24,8.3,4.3,3.9,High
EMP_04276,Sales,Mid,4.5,0.75,2,17,9.4,3.5,2.4,Low
EMP_04277,Sales,Junior,4.1,0.83,2,13,6.6,4.6,1.6,Medium
EMP_04278,Engineering,Mid,10.0,0.64,10,16,8.9,4.4,2.5,Medium
EMP_04279,Engineering,Junior,16.1,0.93,9,18,7.3,3.4,2.2,Low
EMP_04280,Engineering,Junior,11.6,1.0,10,19,7.7,2.5,2.9,Low
EMP_04281,Engineering,Mid,17.9,0.79,9,10,8.1,4.6,4.4,High
EMP_04282,Marketing,Lead,12.9,0.85,0,17,5.6,3.1,2.6,Medium
EMP_04283,Engineering,Senior,13.9,0.65,10,9,8.4,3.6,3.1,Low
EMP_04284,Engineering,Junior,13.5,0.74,10,18,10.1,2.6,3.5,Medium
EMP_04285,Sales,Senior,9.3,0.67,1,11,6.4,3.2,3.6,Medium
EMP_04286,Sales,Senior,13.9,0.86,0,16,11.0,4.3,3.0,High
EMP_04287,Customer Support,Mid,1.9,0.8,2,15,7.2,3.8,4.5,High
EMP_04288,Sales,Senior,17.3,0.76,0,11,9.1,2.9,3.5,Medium
EMP_04289,Engineering,Mid,15.7,0.99,9,16,6.2,2.0,3.6,Medium
EMP_04290,Customer Support,Junior,5.3,0.88,1,13,11.4,4.1,5.0,High
EMP_04291,Sales,Mid,15.5,0.88,0,17,6.6,3.2,4.9,High
EMP_04292,Engineering,Mid,0.7,0.53,12,12,8.5,3.6,3.5,Low
EMP_04293,Sales,Mid,4.7,0.56,2,18,7.4,3.4,3.9,Low
EMP_04294,Customer Support,Mid,1.8,0.5,2,15,8.1,3.2,2.8,Medium
EMP_04295,Engineering,Lead,15.7,0.9,9,17,8.4,4.0,1.8,Low
EMP_04296,Engineering,Lead,15.2,0.57,9,15,7.7,2.8,4.0,Medium
EMP_04297,Engineering,Senior,16.4,0.87,9,14,7.2,3.6,2.7,Medium
EMP_04298,Engineering,Senior,0.6,0.44,12,11,8.1,3.8,4.0,Low
EMP_04299,Sales,Lead,10.3,0.83,0,17,8.1,4.6,5.0,High
EMP_04300,Sales,Junior,14.2,0.74,0,16,8.7,3.5,2.0,Medium
EMP_04301,Engineering,Junior,3.5,0.84,12,18,8.9,2.5,1.7,Low
EMP_04302,Customer Support,Mid,13.2,0.9,0,21,9.4,4.0,2.8,Medium
EMP_04303,Marketing,Senior,2.1,0.84,2,12,9.0,2.8,4.1,High
